1565	0.0271676
1566	0.0271536
1568	0.028608
1574	0.0285676
1575	0.0284945
1576	0.028541
1577	0.028762
1585	0.0290052
1586	0.0292469
1587	0.0295107
1588	0.0295967
1589	0.0296657
1590	0.0297139
1592	0.0302064
1593	0.0302207
1594	0.0304966
1595	0.0309056
1600	0.0310905
1601	0.0311021
1602	0.0314107
1603	0.0315764
1604	0.0317496
1606	0.0322019
1618	0.033702
1619	0.0338174
1620	0.0344611
1637	0.0367716
1638	0.0368878
1639	0.0371853
1641	0.0374081
1642	0.0375536
1643	0.0376391
1644	0.0377589
1645	0.0378778
1646	0.0379505
1647	0.0380147
1648	0.0381202
1649	0.0382928
1650	0.0384614
1657	0.0393053
1658	0.0392962
1659	0.0394364
1660	0.0397402
1677	0.0402875
1679	0.0406753
1681	0.0426574
1692	0.0439306
1698	0.0437893
1700	0.0439401
1701	0.0442835
1711	0.0456376
1712	0.0460539
1720	0.04712
1722	0.0471348
1723	0.0474212
1724	0.0476308
1727	0.0484709
1738	0.0496508
1740	0.0498157
1742	0.0505198
1747	0.0506256
1749	0.0514719
1750	0.0516067
1757	0.0521047
1770	0.052589
1771	0.150766
3259	0.347517
3270	0.348229
3271	0.352042
3288	0.352516
3290	0.353136
3291	0.35421
3303	0.359501
3314	0.360539
3315	0.360135
3316	0.362447
3326	0.364133
3335	0.364949
3336	0.365327
3337	0.365265
3338	0.366464
3352	0.370265
3353	0.371072
3355	0.370848
3356	0.376654
3373	0.383745
3397	0.384313
3398	0.386803
3410	0.387486
3412	0.389288
3429	0.39624
3444	0.398708
3449	0.398296
3452	0.401112
3467	0.402224
3469	0.406089
3485	0.406648
3487	0.40739
3491	0.410711
3524	0.927356
5024	1.26459
6519	1.60571
6530	1.60906
6532	1.61527
6549	1.61874
6562	1.62528
6568	1.63014
6572	1.63334
6588	1.63816
6589	1.63929
6590	1.63903
6591	1.64127
6593	1.64027
6594	1.64367
6609	1.65365
6617	1.65533
6621	1.66369
6637	1.67409
6658	1.67692
6674	1.69368
6697	2.61648
8246	2.6482
8299	2.65804
8314	2.65836
8318	2.67194
8336	2.67382
8337	2.67763
8354	2.69072
8369	2.6985
8376	2.70695
8392	2.71456
8395	3.12036
10000	3.9094
