1330	0.134541
1336	0.1352
1338	0.135572
1339	0.13606
1340	0.1364
1342	0.13705
1349	0.139616
1350	0.139925
1351	0.140308
1352	0.140251
1353	0.140712
1354	0.141117
1368	0.146119
1370	0.146656
1371	0.146845
1372	0.14734
1378	0.149317
1379	0.149766
1387	0.152105
1391	0.153693
1392	0.154034
1393	0.154384
1394	0.154685
1409	0.15909
1410	0.158489
1424	0.163229
1425	0.163491
1426	0.16563
1428	0.164651
1429	0.164575
1436	0.166129
1450	0.171431
1459	0.174237
1460	0.175166
1470	0.178517
1478	0.181512
1482	0.183189
1495	0.187611
1496	0.186885
1498	0.1881
1507	0.191555
1508	0.191522
1509	0.191985
1510	0.192259
1511	0.192561
1512	0.19342
1513	0.194463
1515	0.194518
1534	0.198384
1552	0.20511
1553	0.20527
1555	0.206077
1556	0.206973
1558	0.207197
1559	0.207575
1561	0.20867
1564	0.209377
1569	0.211731
1578	0.214647
1582	0.216003
1591	0.220125
1609	0.225802
1610	0.226062
1622	0.23079
1624	0.231344
1625	0.231991
1626	0.232241
1630	0.233146
1634	0.234125
1666	0.243593
1667	0.244329
1682	0.247878
1698	0.254002
1700	0.256444
1702	0.256201
1706	0.256917
1721	0.262606
1722	0.26327
1724	0.263863
1725	0.264324
1736	0.267453
1737	0.267762
1738	0.268261
1739	0.268377
1740	0.27304
1741	0.269705
1742	0.269698
1761	0.278099
1763	0.278749
1780	0.285
1822	0.29984
1824	0.30055
1837	0.305777
1879	0.320941
1880	0.321528
1890	0.326697
2516	0.639024
2525	0.643485
2545	0.65481
2565	0.664516
2570	0.668272
2582	0.675933
2583	0.674767
2586	0.676302
2617	0.6924
2622	0.695387
2623	0.696098
2641	0.706268
2643	0.707296
2644	0.708502
2645	0.708432
2647	0.710418
2664	0.72048
2680	0.727943
2681	0.728288
2682	0.729918
2683	0.729731
2685	0.730536
2719	0.753096
2770	0.782196
2823	0.812998
2847	0.828297
2949	0.891536
3008	0.928018
3009	0.927974
3011	0.929512
3023	0.939704
3056	0.960124
3654	1.42493
3708	1.46375
3719	1.47286
3757	1.50325
3809	1.54448
4436	2.09875
4437	2.10174
5110	2.71742
5112	2.72662
5181	2.79726
6465	4.3113
6476	4.32954
6479	4.36226
6480	4.32384
6490	4.34025
6544	4.40666
6595	4.47493
6598	4.48003
6599	4.48323
6611	4.49734
6629	4.52992
6643	4.54155
6672	4.5775
6679	4.59308
6732	4.65721
6766	4.70408
7462	5.60953
7527	5.70568
7528	5.69937
7545	5.72779
8302	6.83233
8337	6.88653
8338	6.88318
9168	8.25576
9171	8.25929
9234	8.36907
10000	9.72592
