0	0
1	2.3402e-06
2	2.1288e-06
3	1.6691e-06
4	2.1535e-06
5	2.7169e-06
6	3.7812e-06
7	4.1193e-06
8	4.6521e-06
9	5.2351e-06
10	5.8273e-06
11	6.2869e-06
12	6.9093e-06
13	7.4159e-06
14	7.9058e-06
15	8.5874e-06
16	9.1428e-06
17	9.573e-06
18	1.02224e-05
19	1.07855e-05
20	1.13272e-05
21	1.3501e-05
22	1.24997e-05
23	1.30085e-05
24	1.36122e-05
25	1.41236e-05
26	1.48802e-05
27	1.40831e-05
28	3.5613e-06
29	3.675e-06
30	3.8537e-06
31	3.9146e-06
32	4.0373e-06
33	4.3201e-06
34	4.3131e-06
35	4.4028e-06
36	4.5996e-06
37	4.6608e-06
38	4.7957e-06
39	4.9465e-06
40	5.0163e-06
41	5.1356e-06
42	5.3385e-06
43	5.3974e-06
44	5.4997e-06
45	5.7183e-06
46	5.7847e-06
47	5.8903e-06
48	6.0835e-06
49	6.1491e-06
50	6.2687e-06
51	6.4204e-06
52	6.4695e-06
53	6.5598e-06
54	6.7734e-06
55	6.8297e-06
56	6.9369e-06
57	7.1514e-06
58	7.213e-06
59	7.2704e-06
60	7.5152e-06
61	7.4903e-06
62	7.5837e-06
63	7.8155e-06
64	7.8426e-06
65	7.9138e-06
66	8.1661e-06
67	8.205e-06
68	8.489e-06
69	8.5715e-06
70	8.5887e-06
71	8.6747e-06
72	8.9725e-06
73	8.9617e-06
74	9.0355e-06
75	9.307e-06
76	9.3359e-06
77	9.4723e-06
78	9.6826e-06
79	9.6923e-06
80	9.8293e-06
81	1.0037e-05
82	1.00328e-05
83	1.01352e-05
84	1.03963e-05
85	1.04317e-05
86	1.04867e-05
87	1.08628e-05
88	1.07555e-05
89	1.08183e-05
90	1.11542e-05
91	1.11056e-05
92	1.11774e-05
93	1.30291e-05
94	1.18018e-05
95	1.18723e-05
96	1.75971e-05
97	1.2214e-05
98	1.22295e-05
99	1.53517e-05
100	1.26351e-05
101	1.26872e-05
102	1.31047e-05
103	1.2914e-05
104	1.29463e-05
105	1.32411e-05
106	1.32773e-05
107	1.33163e-05
108	1.36231e-05
109	1.36195e-05
110	1.36715e-05
111	1.40641e-05
112	1.40001e-05
113	1.40543e-05
114	1.43911e-05
115	1.97799e-05
116	1.85209e-05
117	1.4724e-05
118	1.47506e-05
119	1.48113e-05
120	1.51276e-05
121	1.50085e-05
122	1.55865e-05
123	1.54054e-05
124	1.54206e-05
125	1.54555e-05
126	1.58171e-05
127	1.58244e-05
128	1.58964e-05
129	1.61956e-05
130	1.62018e-05
131	1.62508e-05
132	1.6714e-05
133	1.66047e-05
134	1.6638e-05
135	1.70018e-05
136	1.69773e-05
137	1.70045e-05
138	1.73605e-05
139	1.73459e-05
140	1.74751e-05
141	1.77112e-05
142	1.79886e-05
143	1.77029e-05
144	1.80731e-05
145	1.80547e-05
146	1.80631e-05
147	1.84638e-05
148	1.83328e-05
149	1.83908e-05
150	1.87636e-05
151	1.87299e-05
152	1.87615e-05
153	1.92597e-05
154	1.91236e-05
155	1.9114e-05
156	1.94824e-05
157	1.95026e-05
158	1.94846e-05
159	1.98676e-05
160	2.00018e-05
161	1.98454e-05
162	2.02904e-05
163	2.03418e-05
164	2.02244e-05
165	2.06352e-05
166	2.06069e-05
167	2.07407e-05
168	2.10383e-05
169	2.0945e-05
170	2.09705e-05
171	2.14026e-05
172	2.13724e-05
173	2.13428e-05
174	2.26649e-05
175	2.11371e-05
176	2.13188e-05
177	2.168e-05
178	2.15175e-05
179	2.15102e-05
180	2.19169e-05
181	2.35432e-05
182	2.2624e-05
183	2.28749e-05
184	2.29396e-05
185	2.28343e-05
186	2.3261e-05
187	2.31556e-05
188	2.33904e-05
189	2.64319e-05
190	2.38122e-05
191	2.35256e-05
192	2.4024e-05
193	2.39292e-05
194	2.40423e-05
195	2.43819e-05
196	2.43375e-05
197	2.46207e-05
198	2.48171e-05
199	2.47181e-05
200	2.60175e-05
201	2.44991e-05
202	2.44568e-05
203	2.44383e-05
204	2.77743e-05
205	2.50139e-05
206	2.50607e-05
207	2.51862e-05
208	2.5127e-05
209	2.5113e-05
210	2.56266e-05
211	2.55028e-05
212	2.5499e-05
213	2.59131e-05
214	2.5812e-05
215	2.59577e-05
216	2.62025e-05
217	2.87868e-05
218	2.59132e-05
219	2.64047e-05
220	2.63333e-05
221	2.62714e-05
222	2.67437e-05
223	2.67064e-05
224	2.66903e-05
225	2.71655e-05
226	2.72228e-05
227	2.70286e-05
228	2.75484e-05
229	3.02685e-05
230	2.73994e-05
231	2.79495e-05
232	2.78068e-05
233	2.79019e-05
234	2.81859e-05
235	2.80957e-05
236	2.81854e-05
237	2.8569e-05
238	2.83972e-05
239	2.83713e-05
240	2.88868e-05
241	3.15405e-05
242	2.87019e-05
243	2.91858e-05
244	2.91369e-05
245	2.90896e-05
246	2.97583e-05
247	2.94826e-05
248	2.94263e-05
249	2.9961e-05
250	3.15816e-05
251	3.10376e-05
252	3.3163e-05
253	3.02339e-05
254	3.01703e-05
255	3.2716e-05
256	3.19465e-05
257	3.07143e-05
258	3.53843e-05
259	3.82852e-05
260	3.2608e-05
261	3.23231e-05
262	3.27474e-05
263	3.22569e-05
264	3.30989e-05
265	3.28841e-05
266	3.23467e-05
267	3.31146e-05
268	3.26672e-05
269	3.26208e-05
270	3.31917e-05
271	3.31577e-05
272	4.31175e-05
273	3.39855e-05
274	3.25861e-05
275	3.25087e-05
276	3.30728e-05
277	3.2952e-05
278	3.30969e-05
279	3.35252e-05
280	3.33503e-05
281	3.32655e-05
282	3.67328e-05
283	3.37131e-05
284	3.36432e-05
285	3.42501e-05
286	3.40752e-05
287	3.41602e-05
288	3.4679e-05
289	3.4329e-05
290	3.42755e-05
291	3.48694e-05
292	3.75485e-05
293	3.46346e-05
294	3.52388e-05
295	3.51181e-05
296	3.49941e-05
297	3.55905e-05
298	3.56098e-05
299	3.71535e-05
300	3.75519e-05
301	3.85895e-05
302	3.56373e-05
303	3.62416e-05
304	3.60811e-05
305	3.59599e-05
306	3.6602e-05
307	3.63535e-05
308	3.62881e-05
309	3.71469e-05
310	3.95897e-05
311	3.65688e-05
312	3.72684e-05
313	3.71322e-05
314	3.70273e-05
315	3.76319e-05
316	3.75048e-05
317	3.73887e-05
318	3.80088e-05
319	4.08769e-05
320	3.77364e-05
321	3.8432e-05
322	3.82413e-05
323	3.80966e-05
324	3.8827e-05
325	3.86023e-05
326	3.86591e-05
327	4.18454e-05
328	3.89058e-05
329	3.87491e-05
330	3.96484e-05
331	3.92298e-05
332	3.91288e-05
333	3.97701e-05
334	3.94985e-05
335	3.93949e-05
336	4.29196e-05
337	3.99215e-05
338	3.97844e-05
339	4.04245e-05
340	4.04801e-05
341	4.00945e-05
342	4.22103e-05
343	4.21102e-05
344	4.06483e-05
345	4.12333e-05
346	4.10112e-05
347	4.08301e-05
348	4.1614e-05
349	4.13906e-05
350	4.14697e-05
351	4.19616e-05
352	4.45158e-05
353	4.18709e-05
354	4.23154e-05
355	4.20666e-05
356	4.19404e-05
357	4.26649e-05
358	4.24521e-05
359	4.22969e-05
360	4.32344e-05
